payment_id,invoice_id,direction,payment_date,currency,amount,amount_gbp,method,bank_reference
PAY-2024-02640,PI-2024-01074,PAYMENT,2024-08-02,EUR,1327.79,1164.66,DD,BNK936192
PAY-2024-02641,PI-2024-01077,PAYMENT,2024-07-24,GBP,1239.08,1239.08,BACS,BNK999425
PAY-2024-02642,PI-2024-01079,PAYMENT,2024-08-16,GBP,1341.65,1341.65,DD,BNK717181
PAY-2024-02643,PI-2024-01081,PAYMENT,2024-08-28,EUR,4611.51,4019.2,DD,BNK658052
PAY-2024-02644,PI-2024-01084,PAYMENT,2024-08-22,EUR,4543.73,3903.01,DD,BNK562024
PAY-2024-02645,PI-2024-01086,PAYMENT,2024-08-16,GBP,6012.22,6012.22,DD,BNK857547
PAY-2024-02646,PI-2024-01087,PAYMENT,2024-08-02,GBP,11732.89,11732.89,CHEQUE,BNK697584
PAY-2024-02647,PI-2024-01090,PAYMENT,2024-07-19,USD,1151.39,813.03,BACS,BNK903082
PAY-2024-02648,PI-2024-01094,PAYMENT,2024-08-09,EUR,1019.11,892.39,DD,BNK567228
PAY-2024-02649,PI-2024-01095,PAYMENT,2024-08-16,EUR,744.65,644.73,BACS,BNK329324
PAY-2024-02650,PI-2024-01097,PAYMENT,2024-08-09,USD,427.66,309.05,CHEQUE,BNK334901
PAY-2024-02651,PI-2024-01101,PAYMENT,2024-08-16,USD,1249.7,894.4,dd,BNK708276
PAY-2024-02652,PI-2024-01102,PAYMENT,2024-08-08,EUR,5661.28,4963.87,DD,BNK430908
PAY-2024-02653,PI-2024-01105,PAYMENT,2024-08-09,EUR,1391.57,1218.54,CHEQUE,BNK989935
PAY-2024-02654,PI-2024-01108,PAYMENT,2024-08-30,EUR,1673.3,1451.41,BACS,BNK795776
PAY-2024-02655,PI-2024-01109,PAYMENT,2024-08-02,GBP,1913.04,1913.04,BACS,BNK710361
PAY-2024-02656,PI-2024-01110,PAYMENT,2024-08-19,GBP,3042.25,3042.25,BACS,BNK586549
PAY-2024-02657,PI-2024-01111,PAYMENT,2024-08-16,GBP,664.85,664.85,BACS,BNK455831
PAY-2024-02658,PI-2024-01112,PAYMENT,2024-07-29,GBP,3116.86,3116.86,CHEQUE,BNK973149
PAY-2024-02659,PI-2024-01113,PAYMENT,2024-08-23,EUR,19383.81,16630.51,BACS,BNK227325
PAY-2024-02660,PI-2024-01117,PAYMENT,2024-08-08,EUR,3219.96,2823.29,CHEQUE,BNK346395
PAY-2024-02661,PI-2024-01119,PAYMENT,2024-08-29,GBP,1540.57,1540.57,BACS,BNK135164
PAY-2024-02662,PI-2024-01120,PAYMENT,2024-08-09,EUR,1974.78,1729.23,BACS,BNK204099
PAY-2024-02663,PI-2024-01121,PAYMENT,2024-08-30,USD,1994.36,1421.75,BACS,BNK953320
PAY-2024-02664,PI-2024-01122,PAYMENT,2024-08-16,USD,19252.04,13778.59,BACS,BNK904578
PAY-2024-02665,PI-2024-01125,PAYMENT,2024-07-31,GBP,16865.75,16865.75,DD,BNK703227
PAY-2024-02666,PI-2024-01128,PAYMENT,2024-08-26,GBP,1052.68,1052.68,DD,BNK426906
PAY-2024-02667,PI-2024-01129,PAYMENT,2024-08-02,USD,4086.8,2916.02,DD,BNK436638
PAY-2024-02668,PI-2024-01131,PAYMENT,2024-08-05,EUR,2344.94,2064.29,BACS,BNK834806
PAY-2024-02669,PI-2024-01139,PAYMENT,2024-08-21,EUR,1770.69,1517.69,DD,BNK164759
PAY-2024-02670,PI-2024-01147,PAYMENT,2024-08-19,GBP,8441.87,8441.87,CHEQUE,BNK756823
PAY-2024-02671,PI-2024-01149,PAYMENT,2024-08-16,GBP,5420.88,5420.88,CHEQUE,BNK811083
PAY-2024-02672,PI-2024-01175,PAYMENT,2024-08-29,USD,3263.76,2332.56,BACS,BNK775971
RCP-2024-02673,SI-2024-01438,RECEIPT,2024-08-16,USD,5389.06,3856.92,BACS,BNK188308
RCP-2024-02674,SI-2024-01445,RECEIPT,2024-08-19,EUR,1199.68,1033.86,bacs,BNK309807
RCP-2024-02675,SI-2024-01452,RECEIPT,2024-08-26,USD,25625.96,18249.35,CARD,BNK544155
RCP-2024-02676,SI-2024-01467,RECEIPT,2024-08-08,GBP,15961.48,15961.48,CARD,BNK915776
RCP-2024-02677,SI-2024-01496,RECEIPT,2024-09-06,USD,3995.03,2846.99,BACS,BNK564885
RCP-2024-02678,SI-2024-01500,RECEIPT,2024-08-05,GBP,19066.49,19066.49,CARD,BNK828549
RCP-2024-02679,SI-2024-01506,RECEIPT,2024-09-18,EUR,8494.89,7495.13,CHEQUE,BNK788255
RCP-2024-02680,SI-2024-01510,RECEIPT,2024-09-20,GBP,6849.49,6849.49,CHEQUE,BNK475018
RCP-2024-02681,SI-2024-01514,RECEIPT,2024-09-23,EUR,11800.25,10503.97,CARD,BNK768336
RCP-2024-02682,SI-2024-01530,RECEIPT,2024-09-16,GBP,6552.26,6552.26,CHEQUE,BNK193014
RCP-2024-02683,SI-2024-01536,RECEIPT,2024-09-24,USD,21012.86,15112.3,CARD,BNK513474
RCP-2024-02684,SI-2024-01540,RECEIPT,2024-08-15,EUR,5651.3,4904.94,BACS,BNK177135
RCP-2024-02685,SI-2024-01543,RECEIPT,2024-08-16,GBP,44443.63,44443.63,CARD,BNK110863
RCP-2024-02686,SI-2024-01549,RECEIPT,2024-09-24,EUR,5420.68,4853.39,CARD,BNK181513
RCP-2024-02687,SI-2024-01552,RECEIPT,2024-09-26,GBP,34725.77,34725.77,CHEQUE,BNK444816
RCP-2024-02688,SI-2024-01557,RECEIPT,2024-08-27,GBP,6566.14,6566.14,BACS,BNK422079
RCP-2024-02689,SI-2024-01560,RECEIPT,2024-08-30,GBP,12607.68,12607.68,BACS,BNK884179
RCP-2024-02690,SI-2024-01562,RECEIPT,2024-08-27,GBP,12239.81,12239.81,BACS,BNK610673
RCP-2024-02691,SI-2024-01563,RECEIPT,2024-08-30,GBP,9281.42,9281.42,BACS,BNK360596
RCP-2024-02692,SI-2024-01568,RECEIPT,2024-08-26,GBP,6350.92,6350.92,CHEQUE,BNK900778
RCP-2024-02693,SI-2024-01572,RECEIPT,2024-08-16,EUR,18726.69,16213.89,BACS,BNK748449
RCP-2024-02694,SI-2024-01575,RECEIPT,2024-09-13,GBP,5026.69,5026.69,BACS,BNK791986
RCP-2024-02695,SI-2024-01587,RECEIPT,2024-08-15,EUR,3889.56,3375.87,BACS,BNK786477
RCP-2024-02696,SI-2024-01588,RECEIPT,2024-09-17,GBP,10306.1,10306.1,BACS,BNK148955
RCP-2024-02697,SI-2024-01594,RECEIPT,2024-09-30,GBP,3936.83,3936.83,bacs,BNK990571
RCP-2024-02698,SI-2024-01597,RECEIPT,2024-08-30,EUR,30577.38,26522.61,BACS,BNK131659
RCP-2024-02699,SI-2024-01601,RECEIPT,2024-09-10,GBP,4163.36,4163.36,BACS,BNK806761
RCP-2024-02700,SI-2024-01603,RECEIPT,2024-09-03,GBP,24234.74,24234.74,BACS,BNK555705
RCP-2024-02701,SI-2024-01607,RECEIPT,2024-09-16,GBP,19361.3,19361.3,BACS,BNK706836
RCP-2024-02702,SI-2024-01608,RECEIPT,2024-09-06,GBP,10146.82,10146.82,BACS,BNK832480
RCP-2024-02703,SI-2024-01609,RECEIPT,2024-09-23,GBP,8546.84,8546.84,BACS,BNK654467
RCP-2024-02704,SI-2024-01612,RECEIPT,2024-09-02,GBP,14505.18,14505.18,BACS,BNK275827
RCP-2024-02705,SI-2024-01616,RECEIPT,2024-09-20,GBP,15123.47,15123.47,CHEQUE,BNK820922
RCP-2024-02706,SI-2024-01620,RECEIPT,2024-09-23,GBP,9595.45,9595.45,CARD,BNK357170
RCP-2024-02707,SI-2024-01621,RECEIPT,2024-09-06,GBP,53606.65,53606.65,CHEQUE,BNK709559
RCP-2024-02708,SI-2024-01623,RECEIPT,2024-09-13,USD,10269.47,7353.39,BACS,BNK705353
RCP-2024-02709,SI-2024-01624,RECEIPT,2024-09-17,EUR,54676.7,48292.27,BACS,BNK260314
RCP-2024-02710,SI-2024-01627,RECEIPT,2024-09-23,GBP,13790.47,13790.47,BACS,BNK144608
RCP-2024-02711,SI-2024-01629,RECEIPT,2024-09-20,GBP,16825.06,16825.06,BACS,BNK268844
RCP-2024-02712,SI-2024-01631,RECEIPT,2024-09-24,GBP,17119.06,17119.06,BACS,BNK691968
RCP-2024-02713,SI-2024-01640,RECEIPT,2024-09-27,GBP,22837.2,22837.2,CARD,BNK456800
RCP-2024-02714,SI-2024-01641,RECEIPT,2024-09-06,GBP,17410.32,17410.32,BACS,BNK476184
PAY-2024-02715,PI-2024-01085,PAYMENT,2024-09-16,EUR,10168.22,8899.57,CHEQUE,BNK989916
PAY-2024-02716,PI-2024-01098,PAYMENT,2024-09-13,GBP,707.98,707.98,BACS,BNK165876
PAY-2024-02717,PI-2024-01099,PAYMENT,2024-09-20,GBP,13422.36,13422.36,DD,BNK807131
PAY-2024-02718,PI-2024-01100,PAYMENT,2024-09-06,GBP,580.27,580.27,BACS,BNK868388
PAY-2024-02719,PI-2024-01106,PAYMENT,2024-09-26,EUR,1276.13,1156.73,CHEQUE,BNK766319
PAY-2024-02720,PI-2024-01107,PAYMENT,2024-09-05,GBP,1202.72,1202.72,cheque,BNK318202
PAY-2024-02721,PI-2024-01115,PAYMENT,2024-09-02,EUR,6110.74,5265.62,CHEQUE,BNK733153
PAY-2024-02722,PI-2024-01124,PAYMENT,2024-09-20,GBP,1346.3,1346.3,BACS,BNK331499
PAY-2024-02723,PI-2024-01126,PAYMENT,2024-09-12,GBP,4078.01,4078.01,BACS,BNK605439
PAY-2024-02724,PI-2024-01130,PAYMENT,2024-08-22,GBP,1225.63,1225.63,CHEQUE,BNK109336
PAY-2024-02725,PI-2024-01132,PAYMENT,2024-09-13,EUR,1266.48,1102.36,BACS,BNK537454
PAY-2024-02726,PI-2024-01133,PAYMENT,2024-09-13,EUR,1736.8,1511.74,BACS,BNK312680
PAY-2024-02727,PI-2024-01134,PAYMENT,2024-09-16,EUR,3297.2,2885.82,BACS,BNK929668
PAY-2024-02728,PI-2024-01137,PAYMENT,2024-09-24,GBP,20418.71,20418.71,BACS,BNK222890
PAY-2024-02729,PI-2024-01138,PAYMENT,2024-09-27,GBP,5096.77,5096.77,BACS,BNK774492
PAY-2024-02730,PI-2024-01140,PAYMENT,2024-09-27,GBP,544.76,544.76,BACS,BNK546708
PAY-2024-02731,PI-2024-01141,PAYMENT,2024-09-05,EUR,1848.5,1592.11,CHEQUE,BNK550530
PAY-2024-02732,PI-2024-01142,PAYMENT,2024-08-30,EUR,8817.63,7648.35,DD,BNK165087
PAY-2024-02733,PI-2024-01143,PAYMENT,2024-08-30,EUR,7356.62,6381.08,BACS,BNK789840
PAY-2024-02734,PI-2024-01145,PAYMENT,2024-09-27,GBP,1447.8,1447.8,BACS,BNK567547
PAY-2024-02735,PI-2024-01146,PAYMENT,2024-09-26,GBP,1333.88,1333.88,BACS,BNK260205
PAY-2024-02736,PI-2024-01150,PAYMENT,2024-09-20,EUR,5279.13,4692.75,BACS,BNK518249
PAY-2024-02737,PI-2024-01155,PAYMENT,2024-09-25,GBP,2564.16,2564.16,BACS,BNK344505
PAY-2024-02738,PI-2024-01162,PAYMENT,2024-09-27,GBP,4531.63,4531.63,BACS,BNK465255
PAY-2024-02739,PI-2024-01163,PAYMENT,2024-09-16,GBP,2170.09,2170.09,BACS,BNK199238
PAY-2024-02740,PI-2024-01165,PAYMENT,2024-09-13,EUR,502.57,437.44,BACS,BNK316333
PAY-2024-02741,PI-2024-01166,PAYMENT,2024-09-27,EUR,587.3,535.57,BACS,BNK764899
PAY-2024-02742,PI-2024-01167,PAYMENT,2024-09-11,GBP,12134.4,12134.4,BACS,BNK911059
PAY-2024-02743,PI-2024-01168,PAYMENT,2024-09-06,EUR,924.16,797.57,bacs,BNK757192
PAY-2024-02744,PI-2024-01169,PAYMENT,2024-09-13,GBP,3239.8,3239.8,BACS,BNK590948
PAY-2024-02745,PI-2024-01170,PAYMENT,2024-09-27,GBP,34569.52,34569.52,BACS,BNK730865
PAY-2024-02746,PI-2024-01171,PAYMENT,2024-09-09,GBP,1104.62,1104.62,BACS,BNK290690
PAY-2024-02747,PI-2024-01173,PAYMENT,2024-09-27,EUR,10111.96,9221.35,BACS,BNK395150
PAY-2024-02748,PI-2024-01174,PAYMENT,2024-09-19,EUR,590.98,524.01,BACS,BNK460122
PAY-2024-02749,PI-2024-01189,PAYMENT,2024-09-19,EUR,13653.44,12106.22,BACS,BNK968271
PAY-2024-02750,PI-2024-01199,PAYMENT,2024-09-30,EUR,2433.54,2211.18,BACS,BNK637021
PAY-2024-02751,PI-2024-01204,PAYMENT,2024-09-30,EUR,7095.13,6446.82,CHEQUE,BNK792474
RCP-2024-02752,SI-2024-01495,RECEIPT,2024-09-18,GBP,16728.92,16728.92,BACS,BNK539319
RCP-2024-02753,SI-2024-01501,RECEIPT,2024-09-11,GBP,9379.62,9379.62,CHEQUE,BNK854320
RCP-2024-02754,SI-2024-01511,RECEIPT,2024-07-26,EUR,9247.83,8180.88,BACS,BNK737422
RCP-2024-02755,SI-2024-01519,RECEIPT,2024-10-04,GBP,17810.53,17810.53,CHEQUE,BNK747413
RCP-2024-02756,SI-2024-01537,RECEIPT,2024-09-25,GBP,12474.1,12474.1,CARD,BNK135848
RCP-2024-02757,SI-2024-01541,RECEIPT,2024-09-13,EUR,46551.5,40519.08,BACS,BNK736980
RCP-2024-02758,SI-2024-01548,RECEIPT,2024-09-30,EUR,11194.62,10171.72,CARD,BNK573105
RCP-2024-02759,SI-2024-01553,RECEIPT,2024-09-27,EUR,8423.83,7681.9,BACS,BNK864865
RCP-2024-02760,SI-2024-01561,RECEIPT,2024-08-30,EUR,35797.48,31050.48,BACS,BNK793949
RCP-2024-02761,SI-2024-01579,RECEIPT,2024-09-27,GBP,12073.78,12073.78,BACS,BNK254838
RCP-2024-02762,SI-2024-01580,RECEIPT,2024-10-18,EUR,2782.89,2561.23,CARD,BNK199293
RCP-2024-02763,SI-2024-01581,RECEIPT,2024-10-08,EUR,2511.61,2279.02,CHEQUE,BNK970142
RCP-2024-02764,SI-2024-01583,RECEIPT,2024-08-20,GBP,10693.98,10693.98,BACS,BNK945509
RCP-2024-02765,SI-2024-01585,RECEIPT,2024-10-25,USD,8483.17,6067.94,BACS,BNK912496
RCP-2024-02766,SI-2024-01586,RECEIPT,2024-08-28,GBP,3770.89,3770.89,bacs,BNK136944
RCP-2024-02767,SI-2024-01590,RECEIPT,2024-10-16,GBP,11708.52,11708.52,BACS,BNK217820
RCP-2024-02768,SI-2024-01591,RECEIPT,2024-09-02,EUR,3504.47,3019.8,BACS,BNK107254
RCP-2024-02769,SI-2024-01592,RECEIPT,2024-08-30,GBP,7666.43,7666.43,BACS,BNK904620
RCP-2024-02770,SI-2024-01599,RECEIPT,2024-09-27,EUR,3060.88,2791.29,CHEQUE,BNK483440
RCP-2024-02771,SI-2024-01602,RECEIPT,2024-10-11,EUR,9494.76,8589.8,BACS,BNK208815
RCP-2024-02772,SI-2024-01606,RECEIPT,2024-09-05,GBP,12207.29,12207.29,BACS,BNK116067
RCP-2024-02773,SI-2024-01610,RECEIPT,2024-10-25,GBP,26427.36,26427.36,BACS,BNK488170
RCP-2024-02774,SI-2024-01615,RECEIPT,2024-10-21,GBP,51221.18,51221.18,BACS,BNK977565
RCP-2024-02775,SI-2024-01618,RECEIPT,2024-10-31,EUR,17980.77,16369.8,BACS,BNK693217
RCP-2024-02776,SI-2024-01625,RECEIPT,2024-10-11,USD,21359.96,15399.85,CARD,BNK563481
RCP-2024-02777,SI-2024-01632,RECEIPT,2024-10-08,GBP,19344.01,19344.01,CHEQUE,BNK238962
RCP-2024-02778,SI-2024-01634,RECEIPT,2024-10-17,GBP,9383.39,9383.39,CARD,BNK721072
RCP-2024-02779,SI-2024-01637,RECEIPT,2024-10-15,EUR,3441.96,3138.37,BACS,BNK529131
RCP-2024-02780,SI-2024-01638,RECEIPT,2024-10-25,USD,4774.32,3415.03,CARD,BNK558732
RCP-2024-02781,SI-2024-01647,RECEIPT,2024-10-25,GBP,5444.58,5444.58,CHEQUE,BNK585743
RCP-2024-02782,SI-2024-01650,RECEIPT,2024-10-18,USD,3256.65,2341.32,BACS,BNK167237
RCP-2024-02783,SI-2024-01651,RECEIPT,2024-10-09,GBP,5641.18,5641.18,CHEQUE,BNK371659
RCP-2024-02784,SI-2024-01654,RECEIPT,2024-10-11,GBP,4162.69,4162.69,BACS,BNK472100
RCP-2024-02785,SI-2024-01667,RECEIPT,2024-10-15,GBP,21054.32,21054.32,BACS,BNK662434
RCP-2024-02786,SI-2024-01670,RECEIPT,2024-10-03,EUR,2022.88,1834.29,BACS,BNK406151
RCP-2024-02787,SI-2024-01673,RECEIPT,2024-10-17,EUR,18798.11,17213.62,BACS,BNK858966
RCP-2024-02788,SI-2024-01674,RECEIPT,2024-09-30,GBP,13877.77,13877.77,CHEQUE,BNK175793
RCP-2024-02789,SI-2024-01676,RECEIPT,2024-10-22,GBP,10359.56,10359.56,cheque,BNK856861
RCP-2024-02790,SI-2024-01678,RECEIPT,2024-10-23,USD,12669.3,9086.65,CARD,BNK855779
RCP-2024-02791,SI-2024-01680,RECEIPT,2024-10-04,GBP,8255.54,8255.54,CARD,BNK205319
RCP-2024-02792,SI-2024-01682,RECEIPT,2024-10-29,EUR,2739.54,2495.21,CHEQUE,BNK112811
RCP-2024-02793,SI-2024-01685,RECEIPT,2024-10-01,GBP,22700.52,22700.52,BACS,BNK800590
RCP-2024-02794,SI-2024-01687,RECEIPT,2024-10-10,EUR,4521.62,4104.47,CARD,BNK571091
RCP-2024-02795,SI-2024-01688,RECEIPT,2024-10-11,GBP,12113.54,12113.54,BACS,BNK386285
RCP-2024-02796,SI-2024-01691,RECEIPT,2024-10-25,EUR,16358.51,14958.22,BACS,BNK189897
RCP-2024-02797,SI-2024-01694,RECEIPT,2024-10-22,GBP,5836.45,5836.45,CHEQUE,BNK856772
RCP-2024-02798,SI-2024-01699,RECEIPT,2024-10-04,EUR,9094.83,8228.16,CHEQUE,BNK254759
RCP-2024-02799,SI-2024-01742,RECEIPT,2024-10-29,EUR,5825.45,5305.91,CARD,BNK476909
PAY-2024-02800,PI-2024-01103,PAYMENT,2024-09-20,GBP,2960.65,2960.65,BACS,BNK428557
PAY-2024-02801,PI-2024-01104,PAYMENT,2024-10-04,GBP,1318.34,1318.34,DD,BNK186842
PAY-2024-02802,PI-2024-01114,PAYMENT,2024-10-04,EUR,5789.25,5237.57,BACS,BNK519213
PAY-2024-02803,PI-2024-01118,PAYMENT,2024-09-27,EUR,3344.09,3049.56,DD,BNK354642
PAY-2024-02804,PI-2024-01123,PAYMENT,2024-08-26,GBP,15194.47,15194.47,BACS,BNK242169
PAY-2024-02805,PI-2024-01135,PAYMENT,2024-10-11,GBP,610.21,610.21,CHEQUE,BNK310870
PAY-2024-02806,PI-2024-01136,PAYMENT,2024-10-01,GBP,898.09,898.09,BACS,BNK329132
PAY-2024-02807,PI-2024-01144,PAYMENT,2024-09-19,EUR,4120.78,3653.81,BACS,BNK942398
PAY-2024-02808,PI-2024-01151,PAYMENT,2024-10-15,GBP,3568.16,3568.16,DD,BNK528836
PAY-2024-02809,PI-2024-01152,PAYMENT,2024-10-18,EUR,1424.72,1311.24,DD,BNK430818
PAY-2024-02810,PI-2024-01153,PAYMENT,2024-10-25,EUR,1524.46,1393.97,BACS,BNK927532
PAY-2024-02811,PI-2024-01154,PAYMENT,2024-09-27,GBP,18525.97,18525.97,BACS,BNK978612
PAY-2024-02812,PI-2024-01156,PAYMENT,2024-09-24,EUR,8990.16,8049.31,cheque,BNK157380
PAY-2024-02813,PI-2024-01157,PAYMENT,2024-09-20,GBP,1535.24,1535.24,BACS,BNK121199
PAY-2024-02814,PI-2024-01158,PAYMENT,2024-10-02,EUR,18713.79,16931.86,BACS,BNK931672
PAY-2024-02815,PI-2024-01159,PAYMENT,2024-10-04,USD,698.27,501.69,BACS,BNK572368
PAY-2024-02816,PI-2024-01160,PAYMENT,2024-10-25,GBP,5332.72,5332.72,DD,BNK336843
PAY-2024-02817,PI-2024-01161,PAYMENT,2024-10-10,GBP,1308.29,1308.29,CHEQUE,BNK545288
PAY-2024-02818,PI-2024-01164,PAYMENT,2024-10-11,GBP,2163.91,2163.91,CHEQUE,BNK241027
PAY-2024-02819,PI-2024-01176,PAYMENT,2024-10-24,GBP,10133.86,10133.86,BACS,BNK401528
PAY-2024-02820,PI-2024-01179,PAYMENT,2024-10-21,GBP,6293.36,6293.36,BACS,BNK951695
PAY-2024-02821,PI-2024-01180,PAYMENT,2024-09-27,USD,1475.89,1065.56,DD,BNK428224
PAY-2024-02822,PI-2024-01182,PAYMENT,2024-10-10,GBP,30359.18,30359.18,BACS,BNK515594
PAY-2024-02823,PI-2024-01183,PAYMENT,2024-10-04,GBP,572.71,572.71,BACS,BNK351844
PAY-2024-02824,PI-2024-01184,PAYMENT,2024-10-10,EUR,1385.73,1257.89,BACS,BNK965087
PAY-2024-02825,PI-2024-01185,PAYMENT,2024-10-09,GBP,5844.59,5844.59,BACS,BNK783508
PAY-2024-02826,PI-2024-01186,PAYMENT,2024-10-15,GBP,3017.09,3017.09,CHEQUE,BNK916098
PAY-2024-02827,PI-2024-01187,PAYMENT,2024-10-15,GBP,3297.37,3297.37,BACS,BNK304051
PAY-2024-02828,PI-2024-01188,PAYMENT,2024-10-23,GBP,13340.58,13340.58,CHEQUE,BNK919828
PAY-2024-02829,PI-2024-01190,PAYMENT,2024-10-11,GBP,17581.74,17581.74,BACS,BNK569109
PAY-2024-02830,PI-2024-01193,PAYMENT,2024-10-30,GBP,3709.55,3709.55,BACS,BNK590946
PAY-2024-02831,PI-2024-01194,PAYMENT,2024-10-14,EUR,2012.08,1828.73,DD,BNK198866
PAY-2024-02832,PI-2024-01195,PAYMENT,2024-10-11,EUR,473.57,428.43,BACS,BNK688941
PAY-2024-02833,PI-2024-01198,PAYMENT,2024-09-27,GBP,329.45,329.45,BACS,BNK743270
PAY-2024-02834,PI-2024-01200,PAYMENT,2024-10-25,EUR,1236.91,1131.03,CHEQUE,BNK292516
PAY-2024-02835,PI-2024-01202,PAYMENT,2024-10-11,USD,897.5,647.07,bacs,BNK777597
PAY-2024-02836,PI-2024-01203,PAYMENT,2024-10-11,GBP,1647.47,1647.47,BACS,BNK214569
PAY-2024-02837,PI-2024-01208,PAYMENT,2024-10-11,GBP,6978.71,6978.71,BACS,BNK112180
PAY-2024-02838,PI-2024-01209,PAYMENT,2024-10-11,GBP,41971.94,41971.94,DD,BNK517890
PAY-2024-02839,PI-2024-01210,PAYMENT,2024-10-11,EUR,16079.98,14547.38,DD,BNK966045
PAY-2024-02840,PI-2024-01212,PAYMENT,2024-10-21,EUR,743.51,681.77,DD,BNK442853
PAY-2024-02841,PI-2024-01213,PAYMENT,2024-10-25,GBP,4753.96,4753.96,CHEQUE,BNK365880
PAY-2024-02842,PI-2024-01240,PAYMENT,2024-10-23,EUR,3045.85,2802.46,BACS,BNK715979
PAY-2024-02843,PI-2024-01254,PAYMENT,2024-10-18,EUR,1063.16,978.48,DD,BNK758840
RCP-2024-02844,SI-2024-01559,RECEIPT,2024-10-07,GBP,7041.66,7041.66,BACS,BNK682607
RCP-2024-02845,SI-2024-01598,RECEIPT,2024-10-16,EUR,11364.52,10386.97,CARD,BNK562745
RCP-2024-02846,SI-2024-01600,RECEIPT,2024-11-05,GBP,50638.66,50638.66,CHEQUE,BNK770626
RCP-2024-02847,SI-2024-01604,RECEIPT,2024-10-17,GBP,4125.84,4125.84,CHEQUE,BNK908662
RCP-2024-02848,SI-2024-01605,RECEIPT,2024-10-18,EUR,4527.85,4167.21,BACS,BNK763867
RCP-2024-02849,SI-2024-01611,RECEIPT,2024-11-25,USD,10794.14,7767.58,CHEQUE,BNK320944
RCP-2024-02850,SI-2024-01614,RECEIPT,2024-11-22,EUR,34879.33,31954.28,BACS,BNK993951
RCP-2024-02851,SI-2024-01617,RECEIPT,2024-11-20,EUR,8834.35,8133.78,BACS,BNK587838
RCP-2024-02852,SI-2024-01619,RECEIPT,2024-10-01,GBP,34757.36,34757.36,CARD,BNK521622
RCP-2024-02853,SI-2024-01626,RECEIPT,2024-10-04,GBP,2917.87,2917.87,CARD,BNK214663
RCP-2024-02854,SI-2024-01635,RECEIPT,2024-10-02,EUR,6208.62,5617.44,CARD,BNK398108
RCP-2024-02855,SI-2024-01636,RECEIPT,2024-11-22,GBP,24928.0,24928.0,BACS,BNK958945
RCP-2024-02856,SI-2024-01639,RECEIPT,2024-11-20,USD,6685.32,4789.7,BACS,BNK113326
RCP-2024-02857,SI-2024-01642,RECEIPT,2024-11-04,GBP,13874.21,13874.21,BACS,BNK503347
RCP-2024-02858,SI-2024-01643,RECEIPT,2024-10-29,GBP,10829.03,10829.03,bacs,BNK421932
RCP-2024-02859,SI-2024-01644,RECEIPT,2024-11-07,GBP,6353.16,6353.16,CARD,BNK195376
RCP-2024-02860,SI-2024-01646,RECEIPT,2024-11-25,GBP,13229.75,13229.75,BACS,BNK586443
RCP-2024-02861,SI-2024-01648,RECEIPT,2024-11-19,GBP,28469.18,28469.18,BACS,BNK500510
RCP-2024-02862,SI-2024-01649,RECEIPT,2024-10-24,EUR,23336.16,21372.89,BACS,BNK843054
RCP-2024-02863,SI-2024-01652,RECEIPT,2024-10-11,EUR,15255.68,13801.65,BACS,BNK723369
RCP-2024-02864,SI-2024-01653,RECEIPT,2024-11-08,GBP,16744.82,16744.82,CHEQUE,BNK463665
RCP-2024-02865,SI-2024-01655,RECEIPT,2024-11-27,EUR,7531.09,6860.3,BACS,BNK765429
RCP-2024-02866,SI-2024-01656,RECEIPT,2024-11-13,EUR,4026.88,3748.79,BACS,BNK665585
RCP-2024-02867,SI-2024-01659,RECEIPT,2024-11-26,EUR,13070.59,11960.91,BACS,BNK656257
RCP-2024-02868,SI-2024-01662,RECEIPT,2024-11-27,EUR,6496.63,5917.98,CARD,BNK230385
RCP-2024-02869,SI-2024-01663,RECEIPT,2024-10-29,EUR,7229.55,6584.78,CARD,BNK784321
RCP-2024-02870,SI-2024-01664,RECEIPT,2024-10-18,GBP,1389.94,1389.94,BACS,BNK625597
RCP-2024-02871,SI-2024-01665,RECEIPT,2024-10-04,GBP,5409.65,5409.65,CARD,BNK872297
RCP-2024-02872,SI-2024-01666,RECEIPT,2024-11-11,EUR,7819.7,7275.25,BACS,BNK291568
RCP-2024-02873,SI-2024-01669,RECEIPT,2024-11-29,GBP,8258.95,8258.95,BACS,BNK149468
RCP-2024-02874,SI-2024-01671,RECEIPT,2024-11-13,GBP,50691.79,50691.79,BACS,BNK443315
RCP-2024-02875,SI-2024-01672,RECEIPT,2024-11-14,EUR,2971.88,2747.55,CARD,BNK178574
RCP-2024-02876,SI-2024-01677,RECEIPT,2024-11-22,EUR,9734.15,8917.82,CARD,BNK305551
RCP-2024-02877,SI-2024-01679,RECEIPT,2024-10-22,GBP,23080.98,23080.98,BACS,BNK566038
RCP-2024-02878,SI-2024-01681,RECEIPT,2024-11-08,EUR,3563.02,3291.82,CARD,BNK862911
RCP-2024-02879,SI-2024-01683,RECEIPT,2024-11-27,GBP,7691.05,7691.05,BACS,BNK738029
RCP-2024-02880,SI-2024-01686,RECEIPT,2024-11-08,GBP,4403.82,4403.82,CARD,BNK629880
RCP-2024-02881,SI-2024-01690,RECEIPT,2024-11-12,GBP,21086.6,21086.6,bacs,BNK575505
RCP-2024-02882,SI-2024-01692,RECEIPT,2024-10-09,EUR,8935.95,8092.48,CARD,BNK356812
RCP-2024-02883,SI-2024-01696,RECEIPT,2024-11-06,GBP,15763.78,15763.78,BACS,BNK416688
